ad_id,ad_name,ad_status,format_category,campaign_id,campaign_name,campaign_objective,adset_id,adset_name,optimization_goal,creative_title,creative_body,creative_image_url,creative_thumbnail_url,copy_text,link_url,spend,impressions,clicks,ctr,cpc,cpm,roas,conversions,conversion_rate
120224861784500325,C1-rerun(24/4/25),ACTIVE,Static Image,120224861784520325,The Movers | Link Clicks| Client | Fyza | M46,OUTCOME_TRAFFIC,120224861784510325,Interest & lookalike,LINK_CLICKS,Headline,"Moving is overwhelming—packing, lifting, and organizing can feel overwhelming! 😵‍💫 But with the right movers, you’ll be perfectly packed and stress-free on your moving day! 🏡📦

Book your move today! 📦🚛",https://scontent.fkul6-3.fna.fbcdn.net/v/t45.1600-4/484800641_1315915359671087_4772360432899541417_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=890911&_nc_eui2=AeHEWhWhFUzWHqcjRaZ8BGcNGtvgEG2-oI0a2-AQbb6gjc9bEfse2xxRBZrSmv-Ep255IQ6K7r5BNuQTxK0htous&_nc_ohc=sWnYKRrPSJkQ7kNvwE-_8ie&_nc_oc=Adnk6GrfU9f0j_VSf6JY94OD3mzZgJ6clWErV8c0_vHwDI7SPXO_tlJG5FsmvfqRB7A&_nc_zt=1&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=ri1REe1iOVJw-yzNLin0_w&_nc_tpa=Q5bMBQF0BfvDrhRvP7N6Zy4RBaRzd--kZa74RiC7V56zjeTVwZTfr2Gjatn18ut3V9LwvZc2E2WxYLhX&oh=00_Afek4qunWFqR09AiAM0J2B-XqWdyqjSmoTJ1eMpOLgqFRg&oe=6906226A,https://external.fkul6-1.fna.fbcdn.net/emg1/v/t13/10256055954338249431?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIQY256YZ_7rZNlRcUhon67FuZ_rPjhGgQ0UsrMNMqTMYOFUszPdjLC6PCZpQ03Nvo0QxjmsazrP-zWRwYQzhifdnZkFtdxmhDuH-jJe0mYm8npPxBXiL_3ZgViUMyH-cicj0mvN04_mL1uCAxOqOQQ&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=ri1REe1iOVJw-yzNLin0_w&_nc_eui2=AeF7PX5OQ6FxaInZ1Nv83hRe9M6drz-Wbwj0zp2vP5ZvCG7ndfCnG0fcmrGhzK6ulu-1zI5BwmXOgw2jxLxK8ew3&_nc_oc=AdmUEeAvo3Z-lXg3wYkLgxVX1kBpqz4anhtDSIvnZzW9E8b6oKgvevZKTHIy8A9YzkA&ccb=13-1&oh=06_Q3-4AX4RWeLSh03kr0mDDGYwwfCQr2bjaI3sfHdc4jmb6Eq2&oe=69022BF8&_nc_sid=58080a,,https://www.themovers.my/,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120224861784460325,C2-rerun(24/4/25),ACTIVE,Video/Reel,120224861784520325,The Movers | Link Clicks| Client | Fyza | M46,OUTCOME_TRAFFIC,120224861784480325,Interest & lookalike,LINK_CLICKS,The Movers,"Moving out? Let The Movers handle everything with ease—fast, reliable, and stress-free! 

Book now and experience the smoothest move ever! 🚚✨",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.5256-10/486122681_1703542087224239_648021907249718857_n.jpg?_nc_cat=101&ccb=1-7&_nc_eui2=AeFJdczgLUt4b5jG6VR-1crHzORh7luYk0fM5GHuW5iTRzdIej-jdLJ1auuSf50DmuI9skvW8iqLtM50P4oX0Lpd&_nc_ohc=Xe3tQkqCIwUQ7kNvwHephL1&_nc_oc=AdkNOGpf_PN-ZbWmAA79J-8pUzVcGefgryRo1m-1ZjNK51rf-c1BviJPdB79uNbK0ww&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHnfJjSUsQ1RRS05WN11gvyJM0dOEZBpOBr_GYVN8FpWpT6ilTpoJa3lc3VWKJ9-wLA6XaXQv96&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=7965db&_nc_sid=58080a&oh=00_AffrSPenv3tKU7iuJYaslvFHolSihnmeJM67yymDcvd2gA&oe=69060D12,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120224697933220325,C1 - Arai,ACTIVE,Video/Reel,120224697610830325,Fenixtech | WA | M1 | Amirah,OUTCOME_LEADS,120224697933210325,Walk in | Kelantan,CONVERSATIONS,,"Walk in ke kedai kami dan lihat sendiri pelbagai jenama  menarik yang pasti mencuri hati jiwa bikers sejati seperti anda!

📍PT 1433- 1st Floor, Taman Koperatif, Jalan Long Yunus, Bandar Kota Bharu, 15300 Kota Bharu, Kelantan

Jumpa anda di kedai kami!",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.13418-10/491670612_1184740476774182_7144345306177454528_n.jpg?_nc_cat=101&ccb=1-7&_nc_eui2=AeE-jU_YEYEYS7t7pDzE7svCHPINyjzo-hMc8g3KPOj6E8q_lgKt_A6bpZjvqy0Qv4R3x-6XrKmYnZUWUDewAfXY&_nc_ohc=6H1LTxX7h3sQ7kNvwFi5i27&_nc_oc=AdnDCTOMru_ds_Z5ghbevgRmtYhtL5vMwp5tYJ6ATIUxHvbapOASMKUv0HADG78rOWc&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHs1nhqISnj0OrIaRJyfJluwhxYS2rB6IfeW6CHDc0iV77oyUhoYuHVPjemSa0LEO52LWExLSiY&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=ace027&_nc_sid=58080a&oh=00_Afdf8y2HbDOuq3H87vVXji0SM2BAivGktfOAavFOpTH_JA&oe=69063322,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120224697933200325,C2 - Shoei,ACTIVE,Video/Reel,120224697610830325,Fenixtech | WA | M1 | Amirah,OUTCOME_LEADS,120224697933210325,Walk in | Kelantan,CONVERSATIONS,,"Walk in ke kedai kami dan lihat sendiri pelbagai jenama  menarik yang pasti mencuri hati jiwa bikers sejati seperti anda!

📍PT 1433- 1st Floor, Taman Koperatif, Jalan Long Yunus, Bandar Kota Bharu, 15300 Kota Bharu, Kelantan

Jumpa anda di kedai kami!",,https://scontent.fkul6-1.fna.fbcdn.net/v/t15.13418-10/492213946_3927834250811353_4329919015900124212_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeFuq4ftaJn99v-FnCLYF3FsHztU61Ec0dUfO1TrURzR1a4ycMfMFKo1EV2TVNmZpbFCBSYMWCWax3wwHR9vntDJ&_nc_ohc=CB6tAvnA8OAQ7kNvwG10XL_&_nc_oc=Adn0phOcy2DOXskGrpPy3tmzxhO8f7Kk_2m9IZKVrQ7_AmV4HoGkAfOXd9rxoc770lU&_nc_zt=23&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHteCiOyHdxyHICZvvgMDwdPXWcMMH7s6T53e-P79Bfmd7equZXbgNG4VAcIRcm3qN9Jr0x9Csk&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=ace027&_nc_sid=58080a&oh=00_AfcpbU4xyauIb9g3icSPy306mhpZTGmo4umTZP3-bejHHw&oe=69062B3B,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120224690799700325,Repost 1,ACTIVE,Static Image,120224690156730325,Munajat Haramain | Message | M3 Apr 25 | Faliq (2nd),OUTCOME_ENGAGEMENT,120224690157170325,General,CONVERSATIONS,,"‼️ PANGGILAN AKHIR UNTUK PENDAFTARAN BADAL HAJI  ​‼️
.
.
Sebagai anak bantulah ibu bapa atau orang yang tersayang tunaikan rukun islam yang ke-5
.
Kami dari Hafsyah Resources ingin menawarkan pakej BADAL HAJI yang mampu milik kepada waris yang berhajat untuk Sempurnakannya buat insan yang tersayang ❤️
.
Kelebihan memilih Pakej Badal Haji dari #HafsyahResources :-
☑ Sijil Badal Haji
☑ Sejadah
☑ Kurma
☑ Tasbih
☑ Kayu Sugi
☑ Serban @ Telekung
.
.
DAFTAR SEKARANG SLOT BADAL HAJI 2023 ‼",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.5256-10/344205030_799867768410437_1315896794480698279_n.jpg?_nc_cat=104&ccb=1-7&_nc_eui2=AeEdin8Sz2A7av40rgrdnsREm9NBGG2t0Dab00EYba3QNg-OGy_q8bkorMC5W9e4dmNrWSuXQfclLpQBIcHQCQmy&_nc_ohc=xWBZ0L8eCWsQ7kNvwGuP_CF&_nc_oc=AdkXRRyzNzID-7w3zPFLjEmz1u79pwAz-GvfKMifvFFcZDggl8YKVqPkZGOPZ8cFhTE&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQGLr9ZLtzcOjoPHivaz7YvQEBxJzeZzMXeAVJWFkzYz_1XBEGbeRtqFWvkcAfGvw0YFgpoqkLCk&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=c3bc4c&_nc_sid=58080a&oh=00_Afcw761U9-PCtFrO6WW-N26ON-M8lItY9PXPh8XJyHeArA&oe=690639A1,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120233324751360325,C4 | 22 August,ACTIVE,Static Image,120232916026740325,DirectD | Engagement | M1 | Sasa,OUTCOME_ENGAGEMENT,120232916027180325,Interest Targeting,CONVERSATIONS,,"Nak Siri iPhone 16?
Senang & serendah RM77.50/bln dengan DirectD123💙

3 langkah mudah: 
1️⃣Datang ke mana-mana cawangan DirectD
2️⃣Mohon dalam masa 10 minit
3️⃣Terus bawa balik iPhone baru dalam 15 minit

Kenapa DirectD123❓
❌Tak perlu muka
❌Tak perlu pen jamin
❌Tak perlu kad_kredit
❌Tiada pengesahaan majikan
✅Bayaran balik sehingga 5 tahun
✅Kelulusan segera dalam 5 minit
✅Bebas pilih tarikh bayaran bulanan
✅Bung a🌸 serendah 0.4% sebulan*

📍Serbu outlet DirectD terdekat sekarang>>https://www.directd.com.my/shop-location

*Tertakluk terma & syarat.
Utk Maklumat lanjut, rujuk ke colum komen👇
#DirectD #DiYakiniSejakTahun2000 #DirectD123",,https://scontent.fkul6-3.fna.fbcdn.net/v/t51.82787-15/536191733_18526025155038851_9010853853030345988_n.webp?_nc_cat=111&ccb=1-7&_nc_eui2=AeFXnH2a5Nyyss2ifU_-MYplEBo_D_9Y1LsQGj8P_1jUu7yPQ4ghvWAsxyFigPEYXj9cE3MoAJwA6I9WUoOgjVUY&_nc_ohc=mqg7lGMKksMQ7kNvwG38E9D&_nc_oc=Adl_cykzJ6W6kKdQ5YHLB86YhW5EP5JzeNUmOC1zlxd0GiXsAY3uvvATyAiGqVs9xBQ&_nc_zt=23&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQE8xZWwOVZQZNqO3h8geeg1ASAl-nLegJK5_YiQgnIgaHZybQbFN0vQfyeL1mgC6HIC33oVMY5E&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=8c4ec0&_nc_sid=58080a&oh=00_Aff_MEAx3dA7SHuPRDUOrWDKnS-DlWLFOzQE4ORIMT9OZA&oe=690603F0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232691848600325,V3(22/7/25),ACTIVE,Video/Reel,120232037445030325,Feathair |  LEADS | M1 |Fyza | New,OUTCOME_LEADS,120232691848610325,Interest Targeting,QUALITY_LEAD,Jom kami bantu anda!,"Rambut anda adalah mahkota yang berharga. Dengan gabungan rawatan eksklusif mud dan essential oil, kami bantu memulihkan kesihatan rambut anda dari akar.

Di Feathair Hair Growth Specialist, kami pakar dalam menawarkan solusi profesional bagi masalah rambut gugur dan penipisan. ✨💆‍♀️

Tempah sesi rawatan percubaan anda hari ini dan alami perubahan seawal sesi pertama.

📩 DM kami sekarang untuk info lanjut!

#FeathairExclusive #RambutSihatBermulaDiSini #HairRevival",,https://scontent.fkul6-2.fna.fbcdn.net/v/t39.30808-6/481479921_1406399784066539_8235413393851790295_n.jpg?_nc_cat=100&ccb=1-7&_nc_eui2=AeGJ2IGBdq2bRnrwOOjEJjCl4T8AfL4fX5zhPwB8vh9fnLM9pv9HlQdBspKeaLRg7298xUmAqhjJj_cLxgUPnK4O&_nc_ohc=XG5jS56rgeAQ7kNvwHL5Inz&_nc_oc=AdlVZHPV6BWC8nxmexOHnwNUOMqgfE8W_NHo7Mt1MREIIjpjgdcXL9-rM-I2sQxNkmA&_nc_zt=23&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQF7YPiSUQhF2BYfu9NMHGQ5efKZO-F0SBMwpmJ3Nfc_Leti2kUe5_Gl6yGp3PtQRHOYia4QeRRa&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=957871&_nc_sid=58080a&oh=00_AffIOt0BL-XV5LPEfRtauLw0OnXaDP4FNlfD_fsvPEwaeg&oe=69062946,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120233265144650325,C1-21/8/25,ACTIVE,Static Image,120233265103970325,Rapat | WA | M4 | Fyza,OUTCOME_ENGAGEMENT,120233265103990325,Malay Group Targetting,CONVERSATIONS,Tempah Slot Untuk Mak Ayah Disini!,"Mak, Ayah susah nak bangun sebab sakit lutut?

Kalau mereka semakin kurang bergerak atau selalu mengadu sakit lutut, jangan tunggu. Sakit lutut yang dibiarkan boleh jadi makin teruk.

Di Physiofit, kami satu-satunya pusat fisioterapi di Ipoh yang menggunakan K-Laser; teknologi rawatan lutut tanpa ubat atau suntikan, terbukti bantu percepat pemulihan warga emas.
⁣
✅ Kurangkan sakit & bengkak lebih cepat
✅ Dipantau ahli terapi berpengalaman
✅ Sesuai untuk osteoartritis & lutut lemah

💬 Jangan tunggu sehingga sakit makin teruk.
📞 Tempah sesi rawatan sekarang & bantu mereka hidup lebih yakin dan aktif!",https://scontent.fkul6-1.fna.fbcdn.net/v/t45.1600-4/532339936_1795892624631555_6418602972701255839_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=890911&_nc_eui2=AeGGHNZKNjozzO2ufltp_Bw5JryqhSWL2b0mvKqFJYvZvSJvETNp6TPBAhmnDulUgTNPCs1NeFGgG8N6M0z48xZN&_nc_ohc=5jPuS-gLm6YQ7kNvwHnPuus&_nc_oc=Adl4wYwPZv8fO-ZDOwYwJC4gp7rFdQElEv0fXIVk0VHs_5nRVLF865pIIjHkmDRWs9s&_nc_zt=1&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQGsPUT7ZuaNH_DqRDKGpro-kqynhx3sJ2PXyme9vhwh7nIx6X_fnMi1M-KHwKWO04mZRXNDLNGf&oh=00_Affzx7OFz1-qyEfUeZpdbmay6G1UGWWs9qksOXLGHSmc7w&oe=6906276A,https://external.fkul6-1.fna.fbcdn.net/emg1/v/t13/13443722271500773435?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJ1cBfcWJS5JcOaZ4pD9y1jUHBC91bstZNMGNntD-N7MysHF8BhlppI_iQLhSvXP8pFbgOWFYEZjmfrNduWE3QkKFyX13nep1S42QJCYJZvujc3X9pAuPE4E86jlmpBuqRWTpjjjggwJGhpK7bSEx4D&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_eui2=AeGOVGE05rv-cfOk51ZWBWvZHg0053cNahMeDTTndw1qEzVLFXyTJVP76ygctxmauBtA6plWK8CSVWe-dBoHfhCh&_nc_oc=Adl7ForZ19uL5Q1sZRFPA4M1Nar8qiqpEdqW1h5UOAw-fRZRHNsB98vg-5-X8QgPDFc&ccb=13-1&oh=06_Q3-4AVQ46J5qLmvTbvu3t7GmMGIQmiBtVjvFJpjFSon42WcN&oe=69023098&_nc_sid=58080a,,https://api.whatsapp.com/send,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120224271612090325,Video | Cat,ACTIVE,Video/Reel,120224271612080325,MCMC KITAR | Followers IG | M12 | Qyla,OUTCOME_TRAFFIC,120224271612070325,General 21+,PROFILE_VISIT,,"Bila balik raya tengok mak dan ayah masih tak buang telefon lama. 😑

Nak tahu lebih banyak pasal E-waste, follow la KITAR MCMC

X: https://x.com/kitar_mcmc
IG: https://www.instagram.com/kitarmcmc/?hl=en
FB: https://www.facebook.com/kitarmcmc

#mobileewaste #KITARMCMC #KITARuntukKITA",,https://scontent.fkul6-2.fna.fbcdn.net/v/t15.5256-10/491668965_1339967767311345_7787891332484368979_n.jpg?_nc_cat=110&ccb=1-7&_nc_eui2=AeFDaAYaTHKfTHdoHrKDYz7VErH3zMFOekwSsffMwU56TMmlPYDXtgC3l1tM3nyfi55A--_FEt4KRwj92IwHhmi3&_nc_ohc=NGtLP1wCnCUQ7kNvwHhMQqq&_nc_oc=AdnZsRkZXpCMjWJgtWCrKyNuNUr8vWm4ui3z0d24MSCOh3PhM5MZh0JwUYG5wov9yeQ&_nc_zt=23&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHHG_kyTyujktuj2riJhxUvXj7Xgvt2g64JZ2_41YPDKiFMZwlTVuddC59lwspqPYjuXwlJcZo8&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=282d23&_nc_sid=58080a&oh=00_AfcZ7bmyOmAxb2yS8LTg177_NuT5KFuxLfYphrsCYNF05Q&oe=69062AA2,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120223733215810325,C1- Dealer(10/4/25),ACTIVE,Static Image,120220395494350325,Suzuka Oil | ENG | Client| Fyza | M4,OUTCOME_ENGAGEMENT,120220395494400325,Malay group targeting,POST_ENGAGEMENT,,"Suzuka Oil Malaysia is looking for Sales Executives and Dealers!
💵 Ready to boost your income?
 🏇🏻Are you ready to excel with a growing brand?
🥇 Then don't miss this golden opportunity!

We are expanding FAST, and we want you to be part of us! If you have what it takes, reach out to us!

📞 +6012-292 1898
📩 DM us on Facebook: Suzuka Oil Malaysia
🌐 www.suzukaoil.com

Sales executive position limited - grab this opportunity before someone else does! 🚀🔥",,https://scontent.fkul6-4.fna.fbcdn.net/v/t39.30808-6/498177173_1367684841576147_3037128521019472495_n.jpg?_nc_cat=101&ccb=1-7&_nc_eui2=AeE6bNaGw9i3O28MhUUXRRSyWQPLABgib75ZA8sAGCJvvin-ve65Gp8Asi9uQrPdeQO2LTZct-rQgNWjh0c9Lkin&_nc_ohc=CB4qY7LXO0YQ7kNvwF0CbVo&_nc_oc=AdkxfJ6pb-S-LDfk7aARj2cc-FVDd27EtuKGhfAmfMvesu43_De91Eu2qErupCpg56E&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQFzeZtSaMlkTxTHT4IBkRRKfjubMoHFbhe5MnfVAWLdfvXF9b3_OCGR-Fjy0SJcPzrmi9Xw01xg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=8c4ec0&_nc_sid=58080a&oh=00_Afd9HGMkHiQtEcu2A8Ch9rCSJP0W_GHG7zgZWnTXtOuEGA&oe=690620B5,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120223732865060325,V2-Ulu Klang (10/4/25),ACTIVE,Static Image,120220395494350325,Suzuka Oil | ENG | Client| Fyza | M4,OUTCOME_ENGAGEMENT,120220395494400325,Malay group targeting,POST_ENGAGEMENT,,"🔥 Suzuka Oil – Minyak Hitam Padu🔥

Bosan enjin rasa berat? Motor kurang power? 😩 Jangan biar enjin sakit! Suzuka Oil bagi kurang geseran, prestasi maksimum! 💨⚙️

✅ Enjin smooth, kurang panas
✅ Jimat minyak, ride lebih jauh
✅ Perlindungan maksimum, motor tahan lama

Tak nak enjin cepat ‘jem’? 🚀 Jangan tunggu sampai terlambat! Guna Suzuka Oil sekarang.

Yang tinggal area Kuala Lumpur, boleh tukar minyak Suzuka Oil di Pusat Servis Motosikal Ukay Ulu Kelang Motorcycle Trading.",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.5256-10/487421175_693995709982368_97872630980626998_n.jpg?_nc_cat=105&ccb=1-7&_nc_eui2=AeE_NDXrsm4bOrcS1DUvB2aQc-ZdIwVzxNVz5l0jBXPE1RBHO63HYWNhXztSC0HP6wLtS6BVpnjcOfTEZ_lCWnsf&_nc_ohc=01rQLQNOyskQ7kNvwGHdkLJ&_nc_oc=AdnswYdQD-lll6x2zb8F4VXlb3v9jAhBLn-sCS1rnJPuRc03_jKsN-oFiJN7-khUUyg&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQE5KAmbpM90C6FcJWzKb4zPSJLTftaxBxOLTJTgsXe4EKvBBssEbkG6ogZg7hLAGMBanMa5-STc&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=73dd82&_nc_sid=58080a&oh=00_AfeOij6dAq73x6w4NnOPbThVZz5VDftNNWWANjNYVpf1UQ&oe=69061B29,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120233144167460325,C2 | 19 August,ACTIVE,Static Image,120232914763560325,DirectD | BA | M1 | Sasa,OUTCOME_AWARENESS,120232914764290325,Interest Targeting,REACH,,"DirectD123 is BACK! 
Lagi laju, lagi power, lagi best!⚡

Apply ➡️ Approve ➡️ Terus bawa balik iPhone dalam 10 minit je 😎

#DirectD #DiYakiniSejakTahun2000 #DirectD123",,https://scontent.fkul6-1.fna.fbcdn.net/v/t39.30808-6/534554175_1180045924157754_5302653664642511992_n.jpg?_nc_cat=103&ccb=1-7&_nc_eui2=AeEKRlTRI_Ild6ydM1GNSkppUdGCQGmv2NtR0YJAaa_Y24_l_s0isKtwE0mz891pIePDTbVPpQosg2wbBRtjs54E&_nc_ohc=JRV1-SoipPsQ7kNvwEQzXkE&_nc_oc=AdndpqhTBPR1P0GGHW_AZYYK8AapPaRQpKmzg8F3aWcnHq6L_Jp5DGYWvSz1_UyT4EQ&_nc_zt=23&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQGMGrf_nGU6PMyoAhpox3fDGxSvZLhFpGI0aPTV7GUtGhPQHwY6OVjRwMu-vvKZlXonFJnxWPjV&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=8c4ec0&_nc_sid=58080a&oh=00_AffDzmgI5_HlG56WvwSEKq7lOfiLopJktGk9DAtGgIIztA&oe=69060918,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232460204750325,V2 - 1 August,ACTIVE,Static Image,120232196688150325,MWA | Leads | M1 | Sasa,OUTCOME_LEADS,120232196688350325,Detailed Targeting,LEAD_GENERATION,,"Ever wondered what it’s like to start welding from scratch?

Here’s a sneak peek into Day 1 — from suiting up in safety gear to laying your first weld. No experience? No problem. Our certified instructors guide you every step of the way. It’s more than a class—it’s the beginning of a real-world skill that gets you hired.

📍 Real tools.
⚡ Real fire.
💼 Real future.

✨ Veritas et Unitas

📅 Next intake starts soon – limited seats available!",,https://scontent.fkul6-2.fna.fbcdn.net/v/t39.30808-1/471951395_1277375380168013_8064793469095575061_n.jpg?_nc_cat=100&ccb=1-7&_nc_eui2=AeGXR6e6tAkzkqoCUXOtno4xUBaCaapVb2NQFoJpqlVvY1PefX4hTgJdSTir-ddzotN5RDqBLhWRMr_Qk1bOGuud&_nc_ohc=NqpOPDu8ZBkQ7kNvwEGFvgS&_nc_oc=AdkhF3Y3JPV05eYsQyIMKcJPLtaVL9Xyx4Nikg_X3LYqu0EQS8VkPiDMcnOEdtXV3Iw&_nc_zt=24&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQH8ofEtNSshwbiUkthJV5m47onD76s076dGaY8a_N99BwpyyMuWSg7D3lnSlMU4ylEuhYErfByR&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=68aae3&_nc_sid=58080a&oh=00_Afea4aF3IYKo1pwqhtebQUr7rE0xrm7lTTfo0_zOitN52Q&oe=690636A5,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120233144200450325,C3 | 19 August,ACTIVE,Static Image,120232914763560325,DirectD | BA | M1 | Sasa,OUTCOME_AWARENESS,120232914764290325,Interest Targeting,REACH,,"Bayangkan...
 Anda masuk outlet DirectD, isi borang 10 minit..
 Tak sampai 15 minit, anda dah keluar dengan iPhone 16 baru dalam tangan 📱✨

Tak payah pening kepala:
 ❌ Tak perlu penjamin
 ❌ Tak perlu kad kredit
 ❌ Tak perlu deposit

Dengan DirectD123, semuanya jadi mudah macam 1-2-3 ✅
 Bayar serendah RM77.50/bln je untuk Siri iPhone 16.
 Kelulusan pun sepantas 5 minit ⚡

Dah ready nak upgrade? 
Jom ke outlet DirectD terdekat sekarang: https://www.directd.com.my/shop-location

#DirectD #DiYakiniSejakTahun2000 #DirectD123",,https://scontent.fkul6-4.fna.fbcdn.net/v/t51.82787-15/534514845_18525713083038851_1061187001306517399_n.webp?_nc_cat=104&ccb=1-7&_nc_eui2=AeG0VjZueyVBWNHf3NOg5rCCv6alTEAx-SS_pqVMQDH5JI4q7YpkO1aEA45X2LcaJdyFK-Xa6oLkn5zbV0UjVW5k&_nc_ohc=oXPYKbghGO4Q7kNvwHEcNOg&_nc_oc=AdlH-0NuHKmfa7U5bGNYwqLeSB2f18bczZKD7GHBkh-VrYThz7wx-Q55nxaNGphFO6c&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQGBEYQSmnbLfxKMBkvMPkMoje--MxUPfKNhBB6bF0k5VUJVW46srRj0EuetXoXDFKtZKSi90fSe&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=8c4ec0&_nc_sid=58080a&oh=00_Afe0afzAJ8D-v5gRV7GVZzntPJK0WEzkYEGwO5Ib1Vtd6g&oe=690639A8,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
